1,4,1,102.297452041324,76.7996170022156,341.301978835859
2,7,668,37.6961529029109,45.1835086767265,103.993572699357
3,33,652,76.8761925207954,54.1351221371599,220.404441796486
4,33,652,144.941298573748,89.3552369607448,1.37373373085752
5,8,702,291.565917828524,156.909936630755,238.542824132352
6,19,2,337.420275821754,86.0731142607052,97.0170676997544
7,13,660,228.583820086815,92.6599873992579,181.479798818645
8,32,659,177.857655293865,120.868278699997,168.118881449648
9,33,3,89.3741598002861,131.437098355251,342.038439350867
10,31,795,91.9828916249954,40.5068057680207,177.871336353479
11,7,668,58.1516147808832,134.192067301827,102.270831790616
12,15,653,69.249319859071,14.3844134215317,258.223497082555
13,19,655,93.1060612055836,49.0695939107159,210.995375184287
14,32,4,158.96494270203,80.7946911982931,204.246936430855
15,28,701,75.7926595898892,131.591559093814,325.026718481781
16,33,5,225.534324727004,82.3649953526234,178.623187581264
17,33,737,91.1379180139569,122.405648572756,348.365615957006
18,31,795,124.683383901066,82.365217930328,119.873456504618
19,11,679,79.0586776483131,26.6547258174974,229.78732513547
20,7,654,289.761926250266,33.3385040287274,177.003156873592
21,7,675,349.643035562194,160.428580208215,272.463261695621
22,1,712,354.260224795423,84.8380102167353,116.296770608247
23,6,673,139.736607677075,134.189965788343,356.770809498635
24,6,673,139.289291668671,134.165383686833,356.197827886412
25,11,662,160.366426331697,51.9637685676624,82.8882301426561
26,19,655,92.1844990581839,49.3816432215641,211.138205253424
27,31,795,291.859642204616,146.044957097011,288.021867577116
28,31,795,284.606429663784,130.920815662813,13.4474296790701
29,11,662,236.399208107841,31.7541893366805,53.8514524019648
30,11,679,225.911244427064,28.8213106490638,148.538150193673
31,7,668,237.055982159135,46.8840868115247,77.2997650026015
32,21,657,240.321603940726,110.294911127149,237.480861225426
33,4,712,278.562514496071,14.9391619971501,3.56979753965318
34,4,712,133.140885650918,30.5275005657528,192.65624768241
35,2,712,107.049756539073,137.873732799149,178.718588055514
36,6,673,51.8923021190116,147.15155431442,313.588487526655
37,12,656,211.45093112664,68.1632483960795,112.573234315867
38,33,737,87.7301477658479,116.69609962675,348.512174176746
39,31,795,316.129726884563,61.6130813401343,113.776811111767
40,11,6,115.879583707607,109.983953546616,15.1457239277995
41,11,666,87.1846125972804,21.6256003914858,216.855081718218
42,7,7,289.828020526559,40.3155936669988,75.9150839715371
43,21,657,276.471538618441,94.1039759246746,208.652332698475
44,13,688,268.629816897054,69.7745758160871,241.593024563409
45,11,666,157.158069671435,61.0434820153649,95.3813871496813
46,21,712,192.11009911758,76.0483744581363,196.545744837606
47,21,712,41.79469679521,69.7254796964235,205.326715872959
48,15,653,279.416111630974,97.6874619034629,206.598590026773
49,15,789,41.6841366537862,99.4092582324139,11.9213725410516
50,15,789,51.1304255107997,12.1473980254779,266.363601395706
51,32,677,291.499592097896,36.6990142311235,193.646714138962
52,21,657,295.475826347254,36.1223076384152,202.643083002332
53,15,789,97.523049310041,42.5456699843348,165.596269647637
54,31,795,133.961704457734,77.7918596884707,111.539519614324
55,7,654,247.023564663383,95.2202222359186,115.456060982554
56,19,789,96.5464360029118,59.5738524893318,222.336217850581
57,32,8,164.593486009802,119.683195299087,71.5790432538536
58,28,9,115.553590037632,162.023912831874,34.6017127791705
59,12,670,268.394301301597,143.314578112236,229.945910161484
60,33,737,220.778584307255,60.383845689285,171.848232865866
61,3,10,110.166635265759,131.51339985078,21.2940207079562
62,12,701,173.140390880512,77.8345714413523,163.727756214249
63,21,11,60.6154081856426,16.5306325231552,259.162724710502
64,21,12,17.5540255690786,149.333166762226,280.605797051192
65,4,712,88.1421611421683,125.959920581002,209.788651511988
66,19,655,220.480701268866,3.60007906501329,117.339408593626
67,32,677,255.315239261027,67.8034618801402,260.531680784674
68,12,701,9.86814908834073,56.8889279587849,34.7543979901507
69,33,696,213.377496025721,66.4609923661206,175.588172681167
70,31,795,324.85730148969,64.5312874791034,201.006164486829
71,11,665,156.162706723905,61.0389317410164,96.2303839417308
72,4,712,311.049517324958,153.712230875017,258.105833307585
73,8,658,44.1178360344213,44.13188329617,122.632689816336
74,32,13,151.393069174951,84.3264790832799,109.488921203026
75,33,737,123.617840071585,73.1625770551961,127.663653428282
76,33,737,250.769838318442,106.254971317935,227.547215702093
77,21,664,81.2831136782256,62.4147476297402,238.067755700485
78,8,661,8.35119113108361,120.322028116459,68.9922798727366
79,32,689,85.9342408981992,72.3770226200779,143.849382483318
80,32,659,325.976818973596,92.1482960987999,241.273804646649
81,12,656,179.756290428186,91.5452584839456,165.95872482188
82,33,737,89.4393479267771,122.892599883279,350.338962654835
83,31,795,118.722426261487,83.0175271249847,110.176303116423
84,31,795,316.100098899674,61.1436943067145,294.027853589252
85,11,679,189.596770942686,113.850943933292,162.909720432251
86,21,657,102.698039493075,81.5778303552366,141.440530688175
87,21,657,101.82634705367,76.1477308022532,143.922644653405
88,15,694,343.893885485997,102.268043359518,146.131782815585
89,15,789,30.7733696381448,92.6905156206031,9.69733076022532
90,28,663,29.0000581516517,96.8179641279068,13.9932345698924
91,31,795,105.265167624085,48.8508279398154,346.482068620884
92,11,666,64.1807483354221,146.433585924226,328.938926286286
93,8,702,145.3767264298,109.731207881352,12.2177399336663
94,19,789,270.343165190774,65.3855478588182,68.5234566001274
95,13,688,268.144587514129,72.4858366181094,242.028670485317
96,6,673,183.136937006081,112.557446884093,156.649132425875
97,12,670,164.612967289009,88.1885778955678,162.986229198184
98,12,701,176.100569267487,71.3339821565416,83.2423057126267
99,33,737,88.74932418106,119.032478005611,350.188998735533
100,11,662,77.8571963540636,25.3114535182896,304.413235070188
101,11,679,317.044306146275,35.6519621945504,287.508112505065
102,7,14,250.058120082036,97.6813002004884,30.2109098082288
103,8,702,116.97519094451,22.8241617256992,116.124194261373
104,8,658,12.1413560161284,91.0449124450942,106.523798106918
105,6,673,98.1130476135918,106.28948595462,106.779992443171
106,32,659,177.857655293865,120.868278699997,168.118881449648
107,19,789,45.1085374524223,48.3855413814634,223.338679471684
108,13,660,272.399773394859,64.939431256961,230.343821115965
